,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度
397,臺北市北投區行義路121~150號,24.72,7.0,4,38,140.99,4,1,2,1,13200000,93624,RPVNMLLKLHPFFEA18CA,1,1,0,108,288073.8461538461,76.06153846153846,433.81538461538463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1285057,121.529186
398,臺北市北投區中央北路二段1~30號,17.0,5.0,4,44,86.45,3,2,1,0,9200000,106420,RPPOMLSKKHPFFEA28CA,1,1,0,109,327446.1538461538,52.30769230769231,266.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.136303,121.496377
399,臺北市北投區光明路181~210號,2.73,14.0,4,16,25.090000000000003,0,0,0,1,4250000,169390,RPWPMLOKKHPFFEA68CA,1,1,0,109,521200.0,8.4,77.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1357587,121.5029471
400,臺北市北投區幽雅路1~30號,9.19,13.0,4,12,56.83,0,0,0,1,5670000,99771,RPPNMLQKKHPFFEA97CA,1,1,0,109,306987.6923076923,28.276923076923076,174.86153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.137655,121.513193
401,臺北市北投區公?路161巷1~30號,18.04,5.0,4,6,33.76,1,1,1,1,5580000,165284,RPUOMLRLKHPFFEA78CA,2,1,0,108,508566.1538461538,55.5076923076923,103.87692307692306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1291524,121.5063462
402,臺北市北投區中央北路四段18巷46弄1~30號,52.73,4.0,4,4,140.22,2,1,2,1,16600000,137281,RPVNMLNJLHPFFEA28CA,1,1,1,109,422403.07692307694,162.24615384615382,431.44615384615383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1366496,121.4786989
403,臺北市北投區中央北路四段18巷46弄1~30號,52.73,4.0,4,4,143.07,2,1,2,1,16600000,137281,RPWNMLNJLHPFFEA38CA,1,1,1,109,422403.07692307694,162.24615384615382,440.2153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1366496,121.4786989
404,臺北市北投區溫泉路65巷1~30號,3.54,12.0,4,43,33.53,0,0,0,1,3660000,109156,RPVNMLRKKHPFFEA68CA,2,1,0,109,335864.6153846154,10.892307692307693,103.16923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1354116,121.5047719
405,臺北市北投區光明路151巷1~30號,18.55,27.0,4,7,287.21,3,2,2,1,44500000,190983,RPPNMLOLKHPFFEA87CA,1,1,2,109,587640.0,57.07692307692308,883.7230769230769,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.135115,121.502039
406,臺北市北投區中央北路二段211~240號,155.0,2.0,3,53,205.28,4,2,2,0,47000000,228956,RPQPMLPLLHPFFEA38CA,1,1,0,108,704480.0,476.9230769230769,631.6307692307693,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.138069,121.492167
407,臺北市北投區珠海路91~120號,70.18,5.0,4,12,214.38,4,2,2,1,28500000,132942,RPWPMLTKKHPFFEA66DA,1,1,2,109,409052.3076923077,215.93846153846155,659.6307692307691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1406703,121.5047403
408,臺北市北投區文林北路16巷1~30號,68.52,8.0,4,8,212.62,4,2,2,1,36600000,172138,RPSOMLLLKHPFFEA08DA,1,1,1,108,529655.3846153846,210.83076923076922,654.2153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1045697,121.5193874
409,臺北市北投區吉利街361~390號,16.1,9.0,4,7,80.38,2,2,1,1,17360000,215974,RPPOMLTLKHPFFEA58DA,1,1,0,108,664535.3846153846,49.53846153846154,247.3230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1178835,121.5123248
410,臺北市北投區立農街二段202巷3弄1~30號,36.58,9.0,4,22,157.22,2,2,2,1,27200000,194964,RPXOMLRKKHPFFEA09DA,1,1,1,109,599889.2307692308,112.55384615384614,483.75384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.118082,121.5152022
411,臺北市北投區石牌路一段166巷61~90號,26.1,5.0,4,44,99.16,3,2,1,0,6000000,60508,RPRNMLTJLHPFFEA48CA,2,1,0,109,186178.46153846153,80.3076923076923,305.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1130003,121.5145889
412,臺北市北投區知行路316巷22弄1~30號,22.25,5.0,4,37,85.99,3,2,1,1,8000000,93034,RPRNMLSKLHPFFEA48CA,2,2,1,109,286258.4615384615,68.46153846153845,264.58461538461535,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1222162,121.4688491
413,臺北市北投區致遠一路二段35巷1~30號,39.22,5.0,4,29,109.95,3,2,2,0,14500000,131878,RPPOMLKLKHPFFEA57CA,1,1,0,109,405778.4615384615,120.67692307692307,338.3076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1112398,121.5137964
414,臺北市北投區中和街382巷1~30號,30.48,5.0,4,40,102.0,2,2,2,0,7580000,74314,RPUOMLSKKHPFFEA78CA,1,1,0,109,228658.46153846153,93.78461538461538,313.8461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1429461,121.4986744
415,臺北市北投區中和街502巷12弄1~30號,32.62,4.0,4,46,89.75,3,2,1,0,11000000,122563,RPWOMLSKKHPFFEA98CA,1,1,0,109,377116.92307692306,100.36923076923075,276.15384615384613,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1472,121.4945246
416,臺北市北投區雙全街1~30號,9.86,13.0,4,14,116.88,1,1,1,1,13200000,112936,RPXOMLSKKHPFFEA09CA,2,1,1,109,347495.3846153846,30.338461538461537,359.6307692307692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1391016,121.5014648
417,臺北市北投區杏林二路1~30號,9.81,6.0,4,30,30.6,1,1,1,1,3800000,124183,RPSPMLSKKHPFFEA68CA,3,1,0,109,382101.53846153844,30.184615384615384,94.15384615384616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1410667,121.4986414
418,臺北市北投區泉源路31~60號,0.18,7.0,4,42,122.59,0,0,0,1,2500000,20393,RPUPMLLLKHPFFEA28CA,2,1,0,109,62747.692307692305,0.5538461538461538,377.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.136727,121.50415
419,臺北市北投區尊賢街241巷1~30號,31.0,4.0,4,45,92.56,3,2,2,0,12600000,136128,RPWNMLPLKHPFFEA68CA,1,1,0,109,418855.3846153846,95.38461538461539,284.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1164429,121.5073336
420,臺北市北投區石牌路一段121~150號,44.68,5.0,4,37,108.89,3,2,2,0,18750000,172192,RPXPMLSKKHPFFEA66DA,2,1,0,108,529821.5384615385,137.47692307692307,335.04615384615386,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1144799,121.5134448
421,臺北市北投區裕民二路61~90號,20.08,19.0,4,8,308.54,3,2,1,1,61000000,197705,RPXNMLLLKHPFFEA48DA,1,1,2,109,608323.0769230769,61.78461538461538,949.3538461538462,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1142414,121.5164232
422,臺北市北投區大同街151~180號,10.88,4.0,4,48,34.17,0,0,0,0,4250000,124378,RPXNMLMKLHPFFEA58DA,2,1,0,109,382701.53846153844,33.47692307692308,105.13846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1356478,121.4988692
423,臺北市北投區三合街一段31~60號,21.53,10.0,4,4,107.78,2,1,1,0,23180000,215068,RPWOMLNKLHPFFEA58CA,1,1,0,109,661747.6923076923,66.24615384615385,331.6307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1268606,121.504756
424,臺北市北投區致遠二路87巷1~30號,19.36,8.0,4,2,112.62,2,2,1,1,22200000,214393,RPVNMLMJLHPFFEA18CA,1,1,1,109,659670.7692307692,59.569230769230764,346.5230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1161775,121.5115708
425,臺北市北投區光明路151~180號,20.67,12.0,4,30,170.92,2,1,1,1,15000000,87760,RPSNMLRLKHPFFEA48CA,1,1,0,108,270030.76923076925,63.6,525.9076923076923,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1350523,121.5024051
426,臺北市北投區尊賢街249巷1~30號,35.75,4.0,4,48,83.25,3,1,1,0,11500000,138138,RPPPMLKLKHPFFEA67CA,1,1,0,108,425040.0,110.0,256.15384615384613,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1175581,121.5066649
427,臺北市北投區自強街162巷1~30號,23.76,5.0,4,40,98.21,3,2,2,0,12600000,128297,RPQNMLLLKHPFFEA67CA,1,1,0,109,394760.0,73.1076923076923,302.18461538461537,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1107764,121.5169121
428,臺北市北投區文林北路1~30號,44.04,14.0,4,8,191.22,3,2,2,1,32000000,167347,RPWNMLLLKHPFFEA28CA,2,1,0,108,514913.8461538461,135.5076923076923,588.3692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293
429,臺北市北投區新民路91~120號,31.8,5.0,4,42,106.57,2,2,2,0,7630000,71596,RPWNMLKLLHPFFEA28CA,3,1,0,108,220295.3846153846,97.84615384615384,327.9076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1415255,121.5134656
430,臺北市北投區公?路209巷1~30號,51.38,5.0,4,7,94.21,1,2,2,1,16500000,177641,RPWOMLQKLHPFFEA98DA,3,1,1,109,546587.6923076923,158.09230769230768,289.87692307692305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1273867,121.508377
431,臺北市北投區大度路三段271~300號,12.82,14.0,4,13,125.38,2,2,1,1,14700000,148851,RPSPMLOJLHPFFEA38DA,3,1,1,108,458003.07692307694,39.44615384615385,385.78461538461534,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1230254,121.4669329
432,臺北市北投區明德路337巷1~30號,57.42,8.0,4,18,267.89,4,2,2,1,44000000,152531,RPRNMLMLKHPFFEA97DA,1,1,2,108,469326.1538461538,176.6769230769231,824.276923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1167062,121.520205
433,臺北市北投區石牌路一段39巷131弄1~30號,36.11,12.0,4,7,179.96,3,2,2,1,32980000,183263,RPXNMLKKLHPFFEA38DA,3,1,1,109,563886.1538461539,111.1076923076923,553.723076923077,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1177692,121.5098858
434,臺北市北投區知行路211~240號,20.04,5.0,4,42,80.08,5,0,2,0,7800000,97403,RPQNMLQKLHPFFEA18CA,1,1,0,109,299701.53846153844,61.661538461538456,246.39999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1194081,121.4667483
435,臺北市北投區石牌路一段71巷9弄1~30號,36.5,4.0,4,44,126.89,3,2,1,0,15500000,122153,RPWNMLOLKHPFFEA58CA,1,1,0,108,375855.3846153846,112.3076923076923,390.4307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1139684,121.5109414
436,臺北市北投區行義路170巷1~30號,33.81,5.0,4,26,62.33,2,1,1,0,8380000,134446,RPXOMLOLKHPFFEA78CA,1,1,0,109,413680.0,104.03076923076924,191.78461538461536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1314323,121.5287482
437,臺北市北投區復興二路60巷1~30號,77.56,12.0,4,26,203.32,3,2,2,1,21300000,104766,RPQPMLOLKHPFFEA18CA,1,1,1,109,322356.92307692306,238.64615384615385,625.5999999999999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.144646,121.504035
438,臺北市北投區文化三路151~180號,29.95,10.0,4,2,154.3,2,2,2,1,21000000,149466,RPTOMLLLKHPFFEA08CA,1,1,1,109,459895.3846153846,92.15384615384615,474.7692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1404883,121.4989677
439,臺北市北投區致遠一路一段91~120號,23.75,7.0,4,43,130.07,3,2,2,0,21000000,161452,RPUOMLLLKHPFFEA18CA,2,1,0,109,496775.3846153846,73.07692307692308,400.2153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1093201,121.5152136
440,臺北市北投區關渡路31~60號,26.17,17.0,4,32,189.72,4,2,2,1,19260000,101518,RPUNMLPLKHPFFEA48CA,1,1,1,108,312363.07692307694,80.52307692307693,583.7538461538461,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1213831,121.4691826
441,臺北市北投區翠嶺路1~30號,104.9,5.0,4,10,369.17,3,2,3,1,49000000,148392,RPXNMLNJLHPFFEA48CA,1,1,2,109,456590.7692307692,322.7692307692308,1135.9076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1423633,121.5054434
442,臺北市北投區光明路241~270號,9.12,19.0,4,12,107.08000000000001,1,1,1,1,12100000,113000,RPXOMLQLKHPFFEA98CA,1,1,1,109,347692.3076923077,28.061538461538458,329.47692307692313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1362751,121.5075094
443,臺北市北投區稻香路1~30號,32.0,2.0,2,27,95.67,0,3,1,0,8100000,84666,RPROMLRLKHPFFEA48CA,1,1,0,109,260510.76923076922,98.46153846153845,294.36923076923074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1386999,121.4911189
444,臺北市北投區三合街一段118巷1~30號,59.07,7.0,4,5,243.12,3,2,2,1,41000000,168641,RPPNMLPLKHPFFEA97CA,1,1,1,109,518895.3846153846,181.75384615384615,748.0615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1270992,121.5040862
445,臺北市北投區中和街361~390號,17.04,19.0,4,23,110.39,3,2,2,1,14000000,126823,RPQNMLPLKHPFFEA08CA,1,1,0,109,390224.6153846154,52.43076923076923,339.66153846153844,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.141735,121.498943
446,臺北市北投區溫泉路65巷1~30號,5.59,12.0,4,43,60.480000000000004,1,1,1,1,9500000,157077,RPQNMLOLKHPFFEA97CA,2,1,0,109,483313.8461538461,17.2,186.09230769230768,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1354116,121.5047719
447,臺北市北投區西安街一段151~180號,87.5,4.0,4,47,184.9,3,1,1,0,48750000,263656,RPQPMLLKLHPFFEA87CA,2,2,0,109,811249.2307692308,269.2307692307692,568.9230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1092872,121.5187709
448,臺北市北投區西安街一段151~180號,87.5,4.0,4,47,184.9,6,2,2,0,36250000,196052,RPRPMLLKLHPFFEA97CA,2,2,0,109,603236.923076923,269.2307692307692,568.9230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1092872,121.5187709
449,臺北市北投區吉利街127巷1~30號,6.98,10.0,4,13,44.15,1,1,1,1,8320000,188448,RPUPMLQLKHPFFEA88DA,1,1,0,108,579840.0,21.47692307692308,135.84615384615384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1189233,121.5070864
450,臺北市北投區中和街502巷5弄1~30號,90.0,2.0,3,47,90.0,3,3,3,0,19000000,211111,RPTQMLRLKHPFFEA98DA,2,1,0,108,649572.3076923076,276.9230769230769,276.9230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1460729,121.4943059
451,臺北市北投區三合街一段79巷31~60號,23.48,9.0,4,5,157.72,1,2,2,1,23100000,178902,RPRNMLTLKHPFFEA68DA,1,1,1,109,550467.6923076923,72.24615384615385,485.29230769230765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1255441,121.5055502
452,臺北市北投區裕民一路40巷1~30號,19.72,10.0,4,39,180.92000000000002,4,2,2,1,27000000,186776,RPSNMLTLKHPFFEA78DA,2,1,1,109,574695.3846153846,60.676923076923075,556.6769230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1164524,121.5179831
453,臺北市北投區公?路151~180號,43.49,14.0,4,24,143.01,2,2,1,1,16350000,139172,RPTNMLTLKHPFFEA88DA,3,1,1,109,428221.53846153844,133.81538461538463,440.0307692307692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1151759,121.515018
454,臺北市北投區明德路271~300號,11.87,10.0,4,21,66.78999999999999,1,1,1,1,9200000,193662,RPXQMLQLKHPFFEA66DA,1,1,1,109,595883.0769230769,36.52307692307692,205.50769230769228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1146732,121.5222904
455,臺北市北投區中和街502巷6弄1~30號,35.78,5.0,4,38,120.06,3,2,2,0,8100000,67466,RPSQMLRLKHPFFEA88DA,1,1,0,109,207587.6923076923,110.0923076923077,369.4153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1462188,121.4945298
456,臺北市北投區溫泉路1~30號,82.0,3.0,3,50,195.84,2,1,1,0,11928700,60910,RPPPMLTKLHPFFEA58CA,1,1,0,108,187415.3846153846,252.3076923076923,602.5846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1339433,121.5024532
457,臺北市北投區自強街61巷5弄1~30號,66.0,2.0,3,48,91.2,2,2,2,1,15000000,164474,RPOPMLQLKHPFFEA18CA,3,1,0,109,506073.8461538461,203.07692307692307,280.61538461538464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1107499,121.5136006
458,臺北市北投區溫泉路91~120號,11.41,5.0,4,36,44.61,0,0,0,1,3900000,87424,RPTOMLQLKHPFFEA58CA,1,1,0,109,268996.92307692306,35.107692307692304,137.26153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1357339,121.5075065
459,臺北市北投區行義路192巷15弄1~30號,41.7,16.0,4,21,130.49,3,2,1,1,9200000,70503,RPXOMLPJLHPFFEA78CA,1,1,0,109,216932.3076923077,128.30769230769232,401.5076923076923,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1333802,121.5293701
460,臺北市北投區石牌路二段348巷1~30號,15.31,9.0,4,27,56.6,1,1,1,1,3447884,60917,RPPNMLOJLHPFFEA77CA,1,1,0,109,187436.92307692306,47.10769230769231,174.15384615384616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1230468,121.5250022
461,臺北市北投區懷德街1~30號,30.25,4.0,4,45,97.49,3,2,2,0,16500000,169248,RPWNMLRLKHPFFEA88CA,1,1,0,108,520763.0769230769,93.07692307692308,299.96923076923076,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1102239,121.5199501
462,臺北市北投區關渡路31~60號,29.78,14.0,4,18,191.23000000000002,2,2,2,1,23000000,120274,RPOOMLRLKHPFFEA18CA,1,1,1,109,370073.8461538461,91.63076923076923,588.4000000000001,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1213831,121.4691826
463,臺北市北投區實踐街56巷1~30號,35.75,4.0,4,48,104.91,3,2,1,0,14000000,133448,RPPPMLRLKHPFFEA38CA,1,1,0,109,410609.23076923075,110.0,322.79999999999995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1149989,121.5096215
464,臺北市北投區智仁里中和街493巷11弄1~30號,84.0,2.0,3,46,116.26,4,2,2,0,20000000,172028,RPWNMLMJLHPFFEA28CA,1,1,0,109,529316.923076923,258.46153846153845,357.7230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1437514,121.4945321
465,臺北市北投區三合街一段117巷61~90號,41.92,9.0,4,3,237.10000000000002,3,2,2,1,42070000,200306,RPQRMLQLLHPFFEA68CA,1,1,1,108,616326.1538461539,128.98461538461538,729.5384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1251571,121.5045064
466,臺北市北投區崗山路8巷1~30號,20.55,7.0,4,2,89.29,2,2,1,1,13330000,149289,RPXNMLTKLHPFFEA56CA,1,1,0,108,459350.7692307692,63.23076923076923,274.73846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1405517,121.4871673
467,臺北市北投區溫泉路73巷1~30號,7.8,12.0,4,12,65.07,1,1,1,1,8020000,135402,RPRNMLLJLHPFFEA77DA,1,1,1,109,416621.53846153844,24.0,200.21538461538458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.135676,121.505196
468,臺北市北投區中央北路三段40巷34弄1~30號,25.06,21.0,4,9,182.93,3,2,2,1,23000000,140028,RPSNMLLJLHPFFEA87DA,1,1,1,109,430855.3846153846,77.1076923076923,562.8615384615384,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1395359,121.4850091
469,臺北市北投區文林北路1~30號,44.58,14.0,4,8,193.59,3,2,2,1,30450000,157291,RPVOMLOLMHPFFEA78CA,2,1,0,108,483972.3076923077,137.16923076923075,595.6615384615385,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293
470,臺北市北投區溫泉路73巷1~30號,7.8,12.0,4,12,50.56,1,1,1,1,7650000,151305,RPROMLTKLHPFFEA68CA,1,1,0,109,465553.8461538461,24.0,155.56923076923078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.135676,121.505196
471,臺北市北投區文林北路1~30號,22.29,14.0,4,8,96.78999999999999,3,2,2,1,15000000,154975,RPUQMLQKLHPFFEA88CA,2,1,0,108,476846.1538461538,68.58461538461538,297.8153846153846,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293
472,臺北市北投區大興街31~60號,10.21,6.0,4,27,39.49,0,0,0,1,6000000,151937,RPXPMLRLLHPFFEA66CA,1,1,0,109,467498.4615384615,31.415384615384617,121.50769230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1301896,121.4988025
473,臺北市北投區稻香路161巷1~30號,14.36,11.0,4,17,74.63,2,1,1,1,7280000,97548,RPTNMLMJLHPFFEA97CA,1,1,1,109,300147.6923076923,44.184615384615384,229.6307692307692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1422003,121.4890425
474,臺北市北投區中山路1~30號,12.8,7.0,4,44,62.980000000000004,2,1,1,1,5700000,90505,RPROMLQJLHPFFEA28CA,1,1,0,109,278476.92307692306,39.38461538461539,193.7846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1370957,121.5046366
475,臺北市北投區懷德街1~30號,30.55,5.0,4,41,107.0,3,2,2,0,17500000,163551,RPSPMLMJLHPFFEA08CA,1,1,0,109,503233.8461538461,94.0,329.2307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1102239,121.5199501
476,臺北市北投區民族街42巷1~30號,38.75,4.0,4,48,87.79,3,2,2,0,11400000,129855,RPTPMLMJLHPFFEA18CA,2,1,0,109,399553.8461538461,119.23076923076923,270.12307692307695,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1330832,121.5063457
477,臺北市北投區幽雅路5巷1~30號,13.54,5.0,4,25,37.64,1,1,1,1,4150000,110226,RPRNMLOJLHPFFEA97CA,1,3,0,109,339156.92307692306,41.661538461538456,115.81538461538462,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1371829,121.5127914
478,臺北市北投區文林北路80巷91~120號,40.0,4.0,4,45,115.35,3,2,2,0,10000000,86693,RPRPMLNKLHPFFEA18CA,1,1,0,109,266747.6923076923,123.07692307692307,354.9230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1068808,121.5199451
479,臺北市北投區明德路67巷1~30號,38.02,5.0,4,40,130.46,4,2,2,0,21000000,160969,RPSNMLNJLHPFFEA08DA,1,1,0,109,495289.23076923075,116.9846153846154,401.41538461538465,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1084303,121.5182687
480,臺北市北投區溫泉路68巷6弄1~30號,30.38,11.0,4,5,220.41,3,1,2,1,7000000,31759,RPTOMLNJLHPFFEA28DA,1,1,2,109,97720.0,93.47692307692307,678.1846153846153,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1344447,121.5056428
481,臺北市北投區中山北路七段219巷3弄241~270號,129.76,5.0,4,9,310.12,4,2,3,1,59000000,211053,RPUNMLTJLHPFFEA88DA,1,1,2,109,649393.8461538461,399.2615384615384,954.2153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1313536,121.5305606
482,臺北市北投區東華街二段102巷1弄1~30號,33.0,4.0,4,45,103.54,3,2,1,0,15600000,150666,RPUOMLPLLHPFFEA78DA,1,1,0,109,463587.6923076923,101.53846153846153,318.5846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1185371,121.5133901
483,臺北市北投區公館路130巷1弄1~30號,4.54,4.0,4,45,12.37,3,2,1,0,1250000,101051,RPQOMLTJLHPFFEA58DA,2,1,0,109,310926.1538461538,13.96923076923077,38.06153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1293573,121.5051025
484,臺北市北投區石牌路一段58巷31~60號,28.37,7.0,4,37,156.03,4,2,2,1,28000000,179441,RPWNMLRJLHPFFEA88DA,1,1,0,109,552126.1538461539,87.29230769230769,480.09230769230766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1131769,121.511513
485,臺北市北投區立農街二段271~300號,20.68,5.0,4,43,84.8,2,1,1,0,12500000,147406,RPVNMLNKLHPFFEA38CA,1,1,0,109,453556.92307692306,63.630769230769225,260.9230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1188982,121.5149559
486,臺北市北投區大度路三段301巷28弄1~30號,29.16,5.0,4,34,102.58000000000001,3,2,2,0,10880000,106064,RPTOMLSKLHPFFEA78CA,1,1,0,109,326350.76923076925,89.72307692307692,315.63076923076926,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1223666,121.4658444
487,臺北市北投區三合街一段82巷61弄1~30號,60.43,8.0,4,4,377.95000000000005,0,0,0,1,62550000,188422,RPOOMLOJLHPFFEA77CA,1,1,2,109,579760.0,185.93846153846152,1162.9230769230771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1281723,121.5040363
